Id,Name,Age,Nationality,Team,Height,Weight,Overall,Potential,Best position,Value,Wage,International Reputation
188152,Oscar,29,Brazil,Shanghai Port FC,179cm,70kg,82,82,CAM,€30M,€38K,3 
187072,L. Stindl,32,Germany,Borussia Mönchengladbach,181cm,80kg,82,82,CAM,€24M,€41K,3 
183512,Yuri Berchiche,31,Spain,Athletic Club de Bilbao,181cm,80kg,82,82,LB,€22M,€35K,2 
180206,M. Pjanić,31,Bosnia and Herzegovina,FC Barcelona,178cm,72kg,82,82,CM,€25M,€155K,3 
178562,É. Banega,33,Argentina,Al Shabab,174cm,75kg,82,82,CDM,€15M,€46K,3 
178005,Rui Patrício,33,Portugal,Roma,190cm,84kg,82,82,GK,€10M,€51K,3 
173731,G. Bale,31,Wales,Real Madrid CF,185cm,82kg,82,82,RM,€25M,€170K,4 
168651,I. Rakitić,33,Croatia,Sevilla FC,184cm,78kg,82,82,CM,€18.5M,€39K,3 
168435,S. Sirigu,34,Italy,Genoa,192cm,85kg,82,82,GK,€5M,€20K,3 
164835,Ł. Fabiański,36,Poland,West Ham United,190cm,83kg,82,82,GK,€3.4M,€43K,2 
157481,Raúl Albiol,35,Spain,Villarreal CF,187cm,74kg,82,82,CB,€8M,€30K,3 
120533,Pepe,38,Portugal,FC Porto,188cm,80kg,82,82,CB,€5.5M,€14K,4 
251854,Pedri,18,Spain,FC Barcelona,174cm,61kg,81,91,CAM,€54M,€51K,2 
251573,Renan Lodi,23,Brazil,Atlético de Madrid,173cm,70kg,81,86,LWB,€36.5M,€49K,1 
247394,D. Kulusevski,21,Sweden,Juventus,186cm,75kg,81,89,LM,€58M,€72K,2 
247263,E. Tapsoba,22,Burkina Faso,Bayer 04 Leverkusen,194cm,85kg,81,88,CB,€48.5M,€49K,2 
245279,Reguilón,24,Spain,Tottenham Hotspur,178cm,68kg,81,86,LB,€36.5M,€79K,1 
241852,M. Diaby,21,France,Bayer 04 Leverkusen,170cm,68kg,81,88,LM,€52.5M,€52K,2 
240950,Pedro Gonçalves,23,Portugal,Sporting CP,173cm,65kg,81,88,CAM,€51.5M,€19K,1 
239231,Cucurella,22,Spain,Getafe CF,172cm,66kg,81,87,LM,€41.5M,€33K,1 
238074,R. James,21,England,Chelsea,178cm,87kg,81,86,RWB,€37M,€76K,2 
235374,M. Lazzari,27,Italy,Lazio,174cm,67kg,81,81,RWB,€25M,€64K,2 
234906,H. Aouar,23,France,Olympique Lyonnais,175cm,70kg,81,86,CAM,€38.5M,€65K,2 
234742,H. Barnes,23,England,Leicester City,180cm,66kg,81,84,CAM,€35M,€95K,1 
234153,Carlos Soler,24,Spain,Valencia CF,180cm,76kg,81,88,CAM,€51.5M,€39K,2 
233927,Lucas Paquetá,23,Brazil,Olympique Lyonnais,180cm,72kg,81,86,CAM,€38.5M,€65K,2 
232411,C. Nkunku,23,France,RB Leipzig,179cm,72kg,81,86,CAM,€39M,€72K,2 
231969,R. Malinovskyi,28,Ukraine,Atalanta,181cm,79kg,81,81,CF,€26.5M,€68K,3 
230430,Oswaldinato,29,Brazil,Flamengo,184cm,79kg,81,81,ST,€25.5M,€56K,1 
230347,Welington Dano,21,Brazil,Clube Atlético Mineiro,178cm,69kg,81,81,LB,€27.5M,€31K,1 
230294,Louri Beretta,29,Brazil,RB Bragantino,188cm,83kg,81,81,ST,€25.5M,€28K,1 
230258,Rosberto Dourado,21,Brazil,Sport Club Corinthians Paulista,175cm,70kg,81,81,CDM,€27M,€26K,1 
230256,Adryan Zonta,29,Brazil,RB Bragantino,172cm,68kg,81,81,LWB,€22.5M,€24K,1 
230225,Juiano Mestres,25,Brazil,Clube Atlético Mineiro,181cm,82kg,81,81,CB,€25M,€41K,1 
228251,L. Pellegrini,25,Italy,Roma,186cm,77kg,81,85,CAM,€36M,€61K,2 
227950,Yeray,26,Spain,Athletic Club de Bilbao,182cm,79kg,81,83,CB,€28M,€33K,2 
227127,Álex Remiro,26,Spain,Real Sociedad,191cm,83kg,81,84,GK,€26M,€31K,1 
226226,G. Lo Celso,25,Argentina,Tottenham Hotspur,177cm,68kg,81,85,CAM,€35.5M,€95K,1 
226166,N. Mukiele,23,France,RB Leipzig,187cm,84kg,81,85,CB,€34.5M,€65K,2 
226110,N. Pépé,26,Côte d'Ivoire,Arsenal,183cm,73kg,81,82,RM,€30.5M,€95K,2 
225375,K. Laimer,24,Austria,RB Leipzig,180cm,72kg,81,85,RWB,€33.5M,€65K,2 
224411,Gonçalo Guedes,24,Portugal,Valencia CF,179cm,68kg,81,86,LM,€39M,€39K,2 
224081,K. Phillips,25,England,Leeds United,178cm,72kg,81,85,CDM,€32.5M,€82K,2 
223952,David Soria,28,Spain,Getafe CF,192cm,85kg,81,82,GK,€20.5M,€30K,1 
221992,H. Lozano,25,Mexico,Napoli,175cm,70kg,81,82,RW,€31M,€77K,3 
221479,D. Calvert-Lewin,24,England,Everton,187cm,71kg,81,85,ST,€37.5M,€90K,2 
221363,D. van de Beek,24,Netherlands,Manchester United,184cm,74kg,81,86,CM,€38.5M,€110K,3 
220407,M. Dúbravka,32,Slovakia,Newcastle United,190cm,80kg,81,81,GK,€13M,€40K,2 
217940,D. Djené,29,Togo,Getafe CF,178cm,72kg,81,82,CB,€24M,€36K,1 
216475,Morales,33,Spain,Levante Unión Deportiva,180cm,70kg,81,81,ST,€16.5M,€41K,2 
216409,M. Politano,27,Italy,Napoli,171cm,67kg,81,81,RM,€27.5M,€74K,2 
216201,Iñaki Williams,27,Spain,Athletic Club de Bilbao,186cm,80kg,81,82,ST,€30M,€39K,2 
215330,J. Correa,26,Argentina,Lazio,188cm,77kg,81,82,CAM,€31M,€76K,1 
214979,J. Musso,27,Argentina,Atalanta,191cm,93kg,81,84,GK,€25.5M,€44K,1 
212194,J. Brandt,25,Germany,Borussia Dortmund,185cm,83kg,81,85,CAM,€36M,€64K,3 
211990,O. Vlachodimos,27,Greece,SL Benfica,191cm,78kg,81,83,GK,€23.5M,€14K,1 
211300,A. Martial,25,France,Manchester United,184cm,76kg,81,84,CAM,€34.5M,€130K,3 
210463,D. Machís,28,Venezuela,Granada CF,174cm,74kg,81,81,LM,€26M,€34K,1 
210411,Otávio,26,Brazil,FC Porto,172cm,71kg,81,82,LM,€30.5M,€19K,1 
210406,P. Zieliński,27,Poland,Napoli,180cm,75kg,81,82,CAM,€29.5M,€74K,3 
210385,Rui Silva,27,Portugal,Real Betis Balompié,191cm,91kg,81,84,GK,€25.5M,€24K,1 
210008,A. Rabiot,26,France,Juventus,192cm,80kg,81,82,CM,€30M,€87K,2 
209297,Fred,28,Brazil,Manchester United,169cm,62kg,81,81,CDM,€22.5M,€120K,3 
208618,Lucas Vázquez,30,Spain,Real Madrid CF,173cm,70kg,81,81,RW,€25M,€170K,2 
208596,A. Belotti,27,Italy,Torino F.C.,181cm,84kg,81,82,ST,€30M,€61K,3 
208448,E. Forsberg,29,Sweden,RB Leipzig,177cm,76kg,81,81,CAM,€25.5M,€87K,3 
208330,A. Januzaj,26,Belgium,Real Sociedad,186cm,76kg,81,81,RW,€28M,€45K,1 
207439,L. Paredes,27,Argentina,Paris Saint-Germain,180cm,75kg,81,83,CM,€28M,€81K,2 
206511,M. Arnold,27,Germany,VfL Wolfsburg,184cm,74kg,81,82,CM,€26.5M,€66K,2 
205678,E. Višća,31,Bosnia and Herzegovina,İstanbul Başakşehir FK,172cm,63kg,81,81,RM,€21.5M,€50K,2 
205659,A. Cragno,27,Italy,Cagliari,184cm,78kg,81,85,GK,€27M,€32K,1 
205569,J. Ward-Prowse,26,England,Southampton,173cm,66kg,81,84,CM,€33.5M,€69K,2 
205175,A. Milik,27,Poland,Olympique de Marseille,186cm,78kg,81,82,ST,€30M,€81K,3 
204638,W. Orban,28,Hungary,RB Leipzig,186cm,87kg,81,82,CB,€24.5M,€79K,2 
204525,Iñigo Martínez,30,Spain,Athletic Club de Bilbao,182cm,77kg,81,81,CB,€21M,€33K,2 
204311,K. Zouma,26,France,Chelsea,190cm,95kg,81,84,CB,€30M,€105K,2 
204120,T. Vaclík,32,Czech Republic,Olympiacos CFP,188cm,85kg,81,81,GK,€13M,€2K,1 
203551,A. Florenzi,30,Italy,Roma,173cm,67kg,81,81,RB,€22M,€58K,3 
202695,J. Tarkowski,28,England,Burnley,188cm,81kg,81,82,CB,€24.5M,€46K,1 
201519,J. Veretout,28,France,Roma,177cm,67kg,81,82,CM,€25M,€61K,2 
201095,A. Marchesín,33,Argentina,FC Porto,188cm,84kg,81,81,GK,€8.5M,€14K,1 
200949,Lucas Moura,28,Brazil,Tottenham Hotspur,174cm,70kg,81,81,RM,€26M,€105K,3 
200888,Danilo Pereira,29,Portugal,Paris Saint-Germain,188cm,83kg,81,81,CDM,€22M,€85K,3 
200724,Nacho Fernández,31,Spain,Real Madrid CF,180cm,76kg,81,81,CB,€17.5M,€140K,2 
200454,Paco Alcácer,27,Spain,Villarreal CF,175cm,72kg,81,82,ST,€30M,€45K,2 
200260,S. Berghuis,29,Netherlands,Ajax,182cm,75kg,81,81,RW,€25.5M,€26K,2 
199987,J. Cillessen,32,Netherlands,Valencia CF,185cm,83kg,81,81,GK,€13M,€33K,3 
199564,Sergi Roberto,29,Spain,FC Barcelona,178cm,68kg,81,81,RB,€22.5M,€140K,3 
199304,Danilo,29,Brazil,Juventus,184cm,78kg,81,81,RB,€22.5M,€83K,2 
198710,J. Rodríguez,29,Colombia,Everton,180cm,75kg,81,81,CAM,€25.5M,€105K,4 
198164,Jonathan Viera,31,Spain,Beijing Guoan FC,171cm,67kg,81,81,CAM,€21.5M,€30K,2 
197965,Pizzi,31,Portugal,SL Benfica,177cm,72kg,81,81,CM,€21M,€19K,3 
195859,D. Ings,28,England,Aston Villa,178cm,73kg,81,81,ST,€26.5M,€90K,1 
195365,K. Kampl,30,Slovenia,RB Leipzig,178cm,66kg,81,81,CM,€24.5M,€83K,2 
193983,A. Delort,29,Algeria,Montpellier Hérault SC,181cm,83kg,81,81,ST,€25.5M,€41K,2 
193314,Aitor,30,Spain,Levante Unión Deportiva,182cm,78kg,81,81,GK,€17M,€28K,1 
193283,T. Delaney,29,Denmark,Borussia Dortmund,182cm,79kg,81,81,CB,€22M,€64K,2 
192366,N. Otamendi,33,Argentina,SL Benfica,183cm,76kg,81,81,CB,€12.5M,€18K,3 
190674,B. André,30,France,LOSC Lille,180cm,74kg,81,81,CDM,€21.5M,€43K,2 
187754,Marlos,33,Ukraine,Shakhtar Donetsk,174cm,76kg,81,81,CAM,€16M,€2K,2 
184200,M. Arnautović,32,Austria,Bologna,192cm,83kg,81,81,ST,€21M,€48K,3 
183574,M. Kruse,33,Germany,1. FC Union Berlin,180cm,76kg,81,81,CF,€16.5M,€45K,2 
182494,F. Muslera,35,Uruguay,Galatasaray SK,190cm,74kg,81,81,GK,€2.9M,€34K,3 
181872,A. Vidal,34,Chile,Inter,180cm,75kg,81,81,CM,€12M,€105K,4 
181458,I. Perišić,32,Croatia,Inter,186cm,80kg,81,81,LM,€20.5M,€105K,3 
178086,Adán,34,Spain,Sporting CP,190cm,86kg,81,81,GK,€4.4M,€14K,2 
177509,M. Benatia,34,Morocco,Fatih Karagümrük S.K.,189cm,94kg,81,81,CB,€8.5M,€20K,3 
176266,Lucas Leiva,34,Brazil,Lazio,179cm,78kg,81,81,CDM,€9M,€64K,3 
172871,J. Vertonghen,34,Belgium,SL Benfica,189cm,86kg,81,81,CB,€8.5M,€18K,3 
171791,José Fonte,37,Portugal,LOSC Lille,191cm,84kg,81,81,CB,€4.6M,€30K,3 
167664,G. Higuaín,33,Argentina,Inter Miami CF,186cm,89kg,81,81,ST,€16.5M,€14K,4 
163705,S. Mandanda,36,France,Olympique de Marseille,185cm,82kg,81,81,GK,€2.9M,€24K,3 
163489,A. Consigli,34,Italy,U.S. Sassuolo Calcio,189cm,82kg,81,81,GK,€4.4M,€32K,2 
156519,H. Herrera,31,Mexico,Atlético de Madrid,185cm,78kg,81,81,CM,€21M,€63K,3 
153244,A. Gignac,35,France,Tigres U.A.N.L.,188cm,89kg,81,81,ST,€11M,€50K,1 
139068,Nani,34,Portugal,Orlando City Soccer Club,177cm,70kg,81,81,LW,€12M,€14K,4 
124375,B. Yılmaz,35,Turkey,LOSC Lille,188cm,77kg,81,81,ST,€11M,€39K,2 
45186,Joaquín,39,Spain,Real Betis Balompié,179cm,75kg,81,81,CAM,€8.5M,€23K,2 
246669,B. Saka,19,England,Arsenal,178cm,65kg,80,88,LM,€45.5M,€50K,2 
244470,V. Coufal,28,Czech Republic,West Ham United,175cm,76kg,80,80,RB,€19M,€73K,1 
244369,V. Tsygankov,23,Ukraine,Dynamo Kyiv,178cm,72kg,80,86,CAM,€33.5M,€1K,2 
243576,Pedro Porro,21,Spain,Sporting CP,176cm,71kg,80,87,RWB,€40.5M,€80K,1 
241095,N. Vlašić,23,Croatia,PFC CSKA Moscow,178cm,79kg,80,86,CAM,€33.5M,€47K,2 
241084,L. Díaz,24,Colombia,FC Porto,180cm,73kg,80,86,RM,€33.5M,€16K,1 
240900,Unai Núñez,24,Spain,Athletic Club de Bilbao,186cm,81kg,80,84,CB,€27M,€26K,1 
240709,R. Baku,23,Germany,VfL Wolfsburg,176cm,75kg,80,85,RM,€32M,€59K,2 
239207,M. Gómez,24,Uruguay,Valencia CF,186cm,84kg,80,85,ST,€32M,€40K,1 
238794,Vinícius Jr.,20,Brazil,Real Madrid CF,176cm,73kg,80,90,RM,€46.5M,€120K,2 
237383,A. Bastoni,22,Italy,Inter,190cm,75kg,80,89,CB,€44.5M,€77K,1 
237238,S. McTominay,24,Scotland,Manchester United,193cm,88kg,80,84,CDM,€27.5M,€90K,2 
236987,B. Kamara,21,France,Olympique de Marseille,184cm,68kg,80,86,CDM,€31M,€30K,2 
236583,J. Pavlenka,29,Czech Republic,SV Werder Bremen,196cm,81kg,80,82,GK,€17.5M,€14K,2 
236401,N. Mazraoui,23,Morocco,Ajax,183cm,62kg,80,85,RB,€29.5M,€17K,2 
233306,D. Henderson,24,England,Manchester United,190cm,85kg,80,87,GK,€36M,€70K,2 
233195,X. Schlager,23,Austria,VfL Wolfsburg,174cm,76kg,80,84,CDM,€27.5M,€53K,2 
232293,V. Osimhen,22,Nigeria,Napoli,185cm,78kg,80,86,ST,€34M,€66K,2 
232119,Ç. Söyüncü,25,Turkey,Leicester City,185cm,82kg,80,83,CB,€25M,€88K,1 
231447,D. Malen,22,Netherlands,Borussia Dortmund,179cm,78kg,80,85,ST,€33M,€59K,2 
230767,Renato Sanches,23,Portugal,LOSC Lille,176cm,70kg,80,86,CAM,€33M,€38K,3 
230313,Tony Abranjes,33,Brazil,Internacional,179cm,80kg,80,80,CB,€10M,€32K,1 
230271,Laure Santeiro,21,Brazil,Fluminense,171cm,63kg,80,80,CAM,€25M,€23K,1 
230204,Héniton Pires,25,Brazil,Flamengo,182cm,74kg,80,80,GK,€17M,€33K,1 
230201,Maikel Catarino,25,Brazil,Sport Club Corinthians Paulista,177cm,75kg,80,80,RB,€21M,€33K,1 
229927,Gerson,24,Brazil,Olympique de Marseille,184cm,72kg,80,84,CDM,€30M,€41K,2 
229857,S. Sensi,25,Italy,Inter,168cm,62kg,80,83,CM,€27.5M,€95K,1 
229582,G. Mancini,25,Italy,Roma,190cm,77kg,80,86,CB,€29.5M,€52K,2 
229261,D. Zakaria,24,Switzerland,Borussia Mönchengladbach,191cm,81kg,80,86,CB,€30.5M,€28K,2 
229237,M. Akanji,25,Switzerland,Borussia Dortmund,187cm,91kg,80,83,CB,€25M,€54K,2 
227928,Nélson Semedo,27,Portugal,Wolverhampton Wanderers,177cm,69kg,80,81,RWB,€22M,€81K,2 
227813,O. Zinchenko,24,Ukraine,Manchester City,175cm,64kg,80,85,LB,€29.5M,€95K,2 
227290,M. Dmitrović,29,Serbia,Sevilla FC,194cm,94kg,80,81,GK,€16M,€26K,1 
226754,I. Bennacer,23,Algeria,AC Milan,175cm,70kg,80,84,CM,€30M,€41K,2 
226491,K. Tierney,24,Scotland,Arsenal,178cm,76kg,80,86,LWB,€31M,€69K,2 
225953,S. Bergwijn,23,Netherlands,Tottenham Hotspur,178cm,78kg,80,84,CAM,€30M,€82K,2 
225201,Álex Berenguer,25,Spain,Athletic Club de Bilbao,175cm,73kg,80,81,RM,€25M,€32K,1 
225085,J. Bamba,25,France,LOSC Lille,175cm,70kg,80,83,RM,€28M,€42K,2 
224309,Joan Jordán,26,Spain,Sevilla FC,183cm,74kg,80,81,CM,€24.5M,€33K,1 
224179,Borja Iglesias,28,Spain,Real Betis Balompié,187cm,86kg,80,80,ST,€21.5M,€34K,1 
223959,L. Torreira,25,Uruguay,Arsenal,166cm,60kg,80,84,CDM,€26.5M,€77K,2 
223816,J. Rodríguez,27,Uruguay,Cruz Azul,177cm,79kg,80,80,ST,€23M,€79K,1 
223724,S. Lainer,28,Austria,Borussia Mönchengladbach,175cm,73kg,80,80,RB,€19M,€34K,2 
222716,Everton,25,Brazil,SL Benfica,174cm,72kg,80,83,CAM,€28M,€17K,1 
222331,L. Klostermann,25,Germany,RB Leipzig,187cm,88kg,80,84,RB,€26.5M,€67K,2 
221660,V. Lindelöf,26,Sweden,Manchester United,187cm,80kg,80,82,CDM,€23M,€105K,2 
221087,Pau López,26,Spain,Olympique de Marseille,189cm,77kg,80,80,GK,€16.5M,€44K,1 
220971,N. Keïta,26,Guinea,Liverpool,172cm,64kg,80,83,CAM,€27.5M,€110K,2 
220182,J. Denayer,26,Belgium,Olympique Lyonnais,184cm,80kg,80,83,CB,€24.5M,€64K,3 
220093,H. Hateboer,27,Netherlands,Atalanta,185cm,72kg,80,80,RM,€22.5M,€56K,3 
219953,Embarba,29,Spain,RCD Espanyol de Barcelona,173cm,66kg,80,80,RM,€20.5M,€26K,1 
219683,C. Tolisso,26,France,FC Bayern München,181cm,81kg,80,81,CM,€24.5M,€78K,3 
217870,G. Di Lorenzo,27,Italy,Napoli,183cm,83kg,80,80,RB,€20.5M,€63K,2 
216189,Capa,29,Spain,Athletic Club de Bilbao,175cm,75kg,80,80,RB,€18.5M,€32K,2 
215316,G. Rulli,29,Argentina,Villarreal CF,189cm,84kg,80,80,GK,€14.5M,€31K,3 
215223,W. Benítez,28,Argentina,OGC Nice,191cm,93kg,80,82,GK,€18M,€32K,2 
214584,F. Armani,34,Argentina,River Plate,189cm,88kg,80,80,GK,€3.6M,€17K,1 
213661,A. Christensen,25,Denmark,Chelsea,187cm,81kg,80,85,CB,€28M,€95K,2 
212814,João Mário,28,Portugal,SL Benfica,179cm,73kg,80,80,CM,€21M,€19K,3 
212187,P. Max,27,Germany,PSV,177cm,77kg,80,81,LB,€22M,€22K,2 
212151,T. Strakosha,26,Albania,Lazio,193cm,78kg,80,85,GK,€24.5M,€48K,1 
211117,D. Alli,25,England,Tottenham Hotspur,188cm,80kg,80,82,CAM,€26.5M,€90K,3 
210455,Jonny,27,Spain,Wolverhampton Wanderers,170cm,70kg,80,81,LWB,€22M,€81K,2 
209960,Pacheco,29,Spain,Deportivo Alavés,186cm,81kg,80,82,GK,€17.5M,€25K,1 
209519,G. Laborde,27,France,Montpellier Hérault SC,181cm,78kg,80,81,ST,€24.5M,€37K,2 
208808,Q. Promes,29,Netherlands,Spartak Moskva,174cm,72kg,80,80,RM,€20.5M,€68K,3 
207877,J. Martínez,28,Venezuela,Atlanta United,170cm,69kg,80,80,ST,€21.5M,€14K,2 
207732,Roger,30,Spain,Levante Unión Deportiva,179cm,74kg,80,80,ST,€20.5M,€38K,2 
207599,M. Keane,28,England,Everton,191cm,82kg,80,81,CB,€20M,€84K,2 
205849,E. Andrada,30,Argentina,CF Monterrey ,194cm,83kg,80,81,GK,€16M,€43K,1 
205705,Z. Feddal,31,Morocco,Sporting CP,192cm,84kg,80,80,CB,€14.5M,€17K,1 
205693,S. Haller,27,Côte d'Ivoire,Ajax,190cm,82kg,80,81,ST,€24.5M,€23K,3 
205686,T. Savanier,29,France,Montpellier Hérault SC,172cm,69kg,80,80,CM,€20.5M,€35K,2 
205600,S. Umtiti,27,France,FC Barcelona,182cm,75kg,80,80,CB,€19.5M,€125K,3 
204970,F. Thauvin,28,France,Tigres U.A.N.L.,179cm,70kg,80,80,RW,€21M,€64K,1 
204399,E. Zahavi,33,Israel,PSV,182cm,71kg,80,80,ST,€13.5M,€26K,2 
203980,K. Fortounis,28,Greece,Olympiacos CFP,183cm,70kg,80,80,CAM,€21M,€2K,2 
203895,Pozuelo,29,Spain,Toronto FC,170cm,63kg,80,80,CAM,€20.5M,€13K,2 
203890,Š. Vrsaljko,29,Croatia,Atlético de Madrid,181cm,76kg,80,80,RB,€18.5M,€56K,2 
202325,D. Demme,29,Germany,Napoli,172cm,71kg,80,80,CDM,€18M,€66K,2 
202166,J. Draxler,27,Germany,Paris Saint-Germain,187cm,77kg,80,81,CAM,€24.5M,€83K,3 
202024,R. Freuler,29,Switzerland,Atalanta,180cm,80kg,80,80,CM,€20.5M,€58K,2 
201922,M. Hinteregger,28,Austria,Eintracht Frankfurt,184cm,83kg,80,80,CB,€18M,€34K,2 
201400,Rafinha,28,Brazil,Paris Saint-Germain,174cm,71kg,80,80,CAM,€21M,€86K,2 
201143,A. Mandi,29,Algeria,Villarreal CF,184cm,78kg,80,81,CB,€19.5M,€37K,1 
201119,Ismaily,31,Brazil,Shakhtar Donetsk,177cm,86kg,80,80,LB,€15.5M,€1K,2 
199254,João Pedro,29,Brazil,Cagliari,184cm,73kg,80,80,CF,€21M,€46K,1 
199042,C. Aránguiz,32,Chile,Bayer 04 Leverkusen,171cm,68kg,80,80,CDM,€14M,€53K,3 
198951,C. Bakambu,30,Congo DR,Beijing Guoan FC,182cm,74kg,80,80,ST,€20.5M,€30K,2 
198950,Pablo Sarabia,29,Spain,Paris Saint-Germain,174cm,70kg,80,80,CAM,€20.5M,€95K,2 
198141,Bartra,30,Spain,Real Betis Balompié,184cm,73kg,80,80,CB,€17.5M,€28K,3 
198031,Sérgio Oliveira,29,Portugal,FC Porto,181cm,78kg,80,80,CM,€20.5M,€19K,1 
198009,M. Perin,28,Italy,Juventus,188cm,77kg,80,82,GK,€18M,€64K,2 
197853,S. Aurier,28,Côte d'Ivoire,Tottenham Hotspur,174cm,74kg,80,80,RB,€19M,€90K,2 
197242,G. Krychowiak,31,Poland,,187cm,84kg,80,80,CDM,€0,€0,3 
197225,N. Lodeiro,32,Uruguay,Seattle Sounders FC,170cm,69kg,80,80,CAM,€16.5M,€12K,3 
196432,E. Pérez,35,Argentina,River Plate,178cm,77kg,80,80,CDM,€6M,€15K,2 
193061,R. Pereyra,30,Argentina,Udinese Calcio,182cm,77kg,80,80,CM,€20M,€23K,2 
190972,E. Salvio,30,Argentina,Boca Juniors,173cm,71kg,80,80,RM,€20.5M,€23K,2 
189690,Guaita,34,Spain,Crystal Palace,190cm,80kg,80,80,GK,€3.6M,€48K,2 
189271,F. Coquelin,30,France,Villarreal CF,176cm,74kg,80,80,CM,€20M,€39K,2 
189117,R. Bürki,30,Switzerland,Borussia Dortmund,187cm,85kg,80,80,GK,€14M,€46K,3 
187598,Rafael Tolói,30,Italy,Atalanta,185cm,75kg,80,80,CB,€17.5M,€51K,2 
186561,A. Ramsey,30,Wales,Juventus,183cm,76kg,80,80,CM,€20M,€81K,3 
185020,José Callejón,34,Spain,Fiorentina,178cm,73kg,80,80,RM,€10M,€61K,3 
184941,A. Sánchez,32,Chile,Inter,168cm,62kg,80,80,CF,€17M,€105K,4 
183855,A. Ogbonna,33,Italy,West Ham United,191cm,86kg,80,80,CB,€10M,€70K,2 
182493,D. Godín,35,Uruguay,Cagliari,187cm,78kg,80,80,CB,€5.5M,€27K,3 
178518,R. Nainggolan,33,Belgium,Royal Antwerp FC,176cm,65kg,80,80,CAM,€13M,€29K,3 
177604,Nacho Monreal,35,Spain,Real Sociedad,180cm,77kg,80,80,LB,€6.5M,€26K,2 
177388,D. Payet,34,France,Olympique de Marseille,175cm,77kg,80,80,LW,€10M,€51K,3 
176676,Marcelo,33,Brazil,Real Madrid CF,174cm,75kg,80,80,CAM,€11M,€135K,4 
176635,M. Özil,32,Germany,Fenerbahçe SK,180cm,71kg,80,80,CAM,€16.5M,€58K,4 
173426,S. Mignolet,33,Belgium,Club Brugge KV,193cm,87kg,80,80,GK,€7M,€24K,3 
172522,D. Wass,32,Denmark,Valencia CF,181cm,74kg,80,80,RB,€14.5M,€38K,2 
171877,M. Hamšík,33,Slovakia,Trabzonspor,183cm,73kg,80,80,CM,€13M,€35K,3 
171579,Raúl García,34,Spain,Athletic Club de Bilbao,184cm,83kg,80,80,CM,€10.5M,€36K,2 
169588,J. Evans,33,Northern Ireland,Leicester City,188cm,77kg,80,80,CB,€10M,€95K,2 
162347,João Moutinho,34,Portugal,Wolverhampton Wanderers,170cm,61kg,80,80,CM,€9.5M,€88K,3 
148119,I. Akinfeev,35,Russia,PFC CSKA Moscow,186cm,78kg,80,80,GK,€2.3M,€26K,3 
140233,G. Ochoa,35,Mexico,Club América,190cm,85kg,80,80,GK,€2.3M,€27K,1 
1179,G. Buffon,43,Italy,Parma,192cm,92kg,80,80,GK,€2.3M,€18K,4 
41,Iniesta,37,Spain,Vissel Kobe,171cm,68kg,80,80,CAM,€6.5M,€11K,4 
255475,Antony,21,Brazil,Ajax,174cm,63kg,79,88,CAM,€39.5M,€17K,2 
252371,J. Bellingham,18,England,Borussia Dortmund,186cm,75kg,79,89,CM,€37M,€21K,2 
251809,S. Botman,21,Netherlands,LOSC Lille,193cm,81kg,79,85,CB,€25.5M,€27K,2 
247851,Bruno Guimarães,23,Brazil,Olympique Lyonnais,182cm,78kg,79,84,CM,€24.5M,€52K,2 
247204,Emerson,22,Brazil,FC Barcelona,181cm,79kg,79,84,RB,€25M,€100K,1 
244467,O. Kolář,26,Czech Republic,SK Slavia Praha,193cm,81kg,79,83,GK,€19M,€1K,1 
244067,M. Lacroix,21,France,VfL Wolfsburg,190cm,88kg,79,86,CB,€33M,€42K,2 
243812,Rodrygo,20,Brazil,Real Madrid CF,174cm,64kg,79,88,CAM,€38.5M,€115K,1 
241788,M. Taremi,28,Iran,FC Porto,187cm,83kg,79,79,ST,€18M,€19K,1 
241637,A. Tchouaméni,21,France,AS Monaco,187cm,81kg,79,85,CM,€28M,€41K,2 
240679,T. Koopmeiners,23,Netherlands,AZ Alkmaar,183cm,77kg,79,84,CM,€24.5M,€12K,2 
240243,Matheus Cunha,22,Brazil,Hertha BSC,183cm,76kg,79,86,CAM,€35.5M,€44K,2 
239433,N. Maksimović,26,Serbia,Getafe CF,189cm,78kg,79,84,CDM,€23M,€30K,1 
239301,L. Martínez,23,Argentina,Ajax,178cm,77kg,79,85,CDM,€25M,€16K,2 
237942,P. Estupiñán,23,Ecuador,Villarreal CF,175cm,73kg,79,85,LB,€26M,€29K,1 
237239,E. Bardhi,25,North Macedonia,Levante Unión Deportiva,172cm,64kg,79,80,CAM,€21M,€32K,2 
236632,David Neres,24,Brazil,Ajax,176cm,66kg,79,83,CAM,€25M,€19K,3 
236610,M. Kean,21,Italy,Everton,182cm,72kg,79,86,ST,€36M,€69K,2 
236572,O. Wijndal,21,Netherlands,AZ Alkmaar,176cm,65kg,79,84,LWB,€25M,€10K,2 
236506,M. Senesi,24,Argentina,Feyenoord,183cm,78kg,79,85,CB,€25M,€12K,2 
236480,Y. Bissouma,24,Mali,Brighton & Hove Albion,182cm,80kg,79,84,CM,€24.5M,€50K,1 
235688,Lucas Veríssimo,25,Brazil,SL Benfica,188cm,77kg,79,84,CB,€23M,€15K,1 
235073,G. Kobel,23,Switzerland,Borussia Dortmund,195cm,88kg,79,84,GK,€21.5M,€36K,1 
234612,J. Ikoné,23,France,LOSC Lille,175cm,73kg,79,83,CAM,€25M,€36K,3 
